data_year,civilian_ct,female_civilian_ct,female_officer_ct,female_total_ct,male_civilian_ct,male_officer_ct,male_total_ct,population,total_pe_ct,state_id,state_name,state_abbr
2004,11388.0,6640.0,2786.0,9426.0,4748.0,23034.0,27782.0,12924208.0,37208.0,39,Ohio,OH
2005,11036.0,6461.0,2688.0,9149.0,4575.0,23047.0,27622.0,12927046.0,36771.0,39,Ohio,OH
2006,10728.0,6433.0,2689.0,9122.0,4295.0,23698.0,27993.0,12925414.0,37115.0,39,Ohio,OH
2007,11439.0,6704.0,2732.0,9436.0,4735.0,23518.0,28253.0,12474602.0,37689.0,39,Ohio,OH
2008,11321.0,6727.0,2839.0,9566.0,4594.0,24400.0,28994.0,12679594.0,38560.0,39,Ohio,OH
2009,10639.0,6301.0,2678.0,8979.0,4338.0,23260.0,27598.0,12366052.0,36577.0,39,Ohio,OH
2010,10054.0,6007.0,2549.0,8556.0,4047.0,23011.0,27058.0,12613014.0,35614.0,39,Ohio,OH
2011,10122.0,5816.0,2497.0,8313.0,4306.0,22693.0,26999.0,12625257.0,35312.0,39,Ohio,OH
2012,9947.0,5811.0,2444.0,8255.0,4136.0,22432.0,26568.0,12788627.0,34823.0,39,Ohio,OH
2013,9663.0,5613.0,2342.0,7955.0,4050.0,22185.0,26235.0,12516774.0,34190.0,39,Ohio,OH
2014,9833.0,5683.0,2401.0,8084.0,4150.0,21931.0,26081.0,12382538.0,34165.0,39,Ohio,OH
2015,9997.0,5780.0,2505.0,8285.0,4217.0,22861.0,27078.0,12505309.0,35363.0,39,Ohio,OH
2016,9464.0,5342.0,2345.0,7687.0,4122.0,21497.0,25619.0,12147821.0,33306.0,39,Ohio,OH
2017,4498.0,2825.0,1387.0,4212.0,1673.0,12101.0,13774.0,11773974.0,17986.0,39,Ohio,OH
2018,4928.0,3073.0,1666.0,4739.0,1855.0,13383.0,15238.0,11853319.0,19977.0,39,Ohio,OH
1985,2179.0,1419.0,340.0,1759.0,760.0,5581.0,6341.0,3344902.0,8100.0,40,Oklahoma,OK
1986,2146.0,1344.0,328.0,1672.0,802.0,5527.0,6329.0,3347384.0,8001.0,40,Oklahoma,OK
1987,2315.0,1482.0,326.0,1808.0,833.0,5425.0,6258.0,3319416.0,8066.0,40,Oklahoma,OK
1988,2181.0,1391.0,389.0,1780.0,790.0,5393.0,6183.0,3312954.0,7963.0,40,Oklahoma,OK
1989,2519.0,1513.0,358.0,1871.0,1006.0,5512.0,6518.0,3268862.0,8389.0,40,Oklahoma,OK
1990,2658.0,1635.0,378.0,2013.0,1023.0,5610.0,6633.0,3190024.0,8646.0,40,Oklahoma,OK
1991,2884.0,1853.0,505.0,2358.0,1031.0,6364.0,7395.0,3218783.0,9753.0,40,Oklahoma,OK
1992,2997.0,1596.0,426.0,2022.0,1401.0,5882.0,7283.0,3256265.0,9305.0,40,Oklahoma,OK
1993,2883.0,1651.0,435.0,2086.0,1232.0,5810.0,7042.0,3276795.0,9128.0,40,Oklahoma,OK
1994,2882.0,1650.0,431.0,2081.0,1232.0,5926.0,7158.0,3304148.0,9239.0,40,Oklahoma,OK
1995,3297.0,1682.0,448.0,2130.0,1615.0,6226.0,7841.0,3329864.0,9971.0,40,Oklahoma,OK
1996,3104.0,1704.0,473.0,2177.0,1400.0,6234.0,7634.0,3349145.0,9811.0,40,Oklahoma,OK
1997,3234.0,1815.0,505.0,2320.0,1419.0,6299.0,7718.0,3365347.0,10038.0,40,Oklahoma,OK
1998,3331.0,1937.0,503.0,2440.0,1394.0,6418.0,7812.0,3393885.0,10252.0,40,Oklahoma,OK
1999,3350.0,1992.0,522.0,2514.0,1358.0,6413.0,7771.0,3405170.0,10285.0,40,Oklahoma,OK
2000,3432.0,1998.0,530.0,2528.0,1434.0,6539.0,7973.0,3498712.0,10501.0,40,Oklahoma,OK
2001,3504.0,2017.0,533.0,2550.0,1487.0,6671.0,8158.0,3512705.0,10708.0,40,Oklahoma,OK
2002,3499.0,2052.0,526.0,2578.0,1447.0,6705.0,8152.0,3544795.0,10730.0,40,Oklahoma,OK
2003,3456.0,2042.0,534.0,2576.0,1414.0,6658.0,8072.0,3566501.0,10648.0,40,Oklahoma,OK
2004,3479.0,2087.0,528.0,2615.0,1392.0,6604.0,7996.0,3579422.0,10611.0,40,Oklahoma,OK
2005,4000.0,2323.0,547.0,2870.0,1677.0,6585.0,8262.0,3607913.0,11132.0,40,Oklahoma,OK
2006,3978.0,2266.0,555.0,2821.0,1712.0,6653.0,8365.0,3644477.0,11186.0,40,Oklahoma,OK
2007,4018.0,2360.0,558.0,2918.0,1658.0,6877.0,8535.0,3683300.0,11453.0,40,Oklahoma,OK
2008,3965.0,2361.0,715.0,3076.0,1604.0,7313.0,8917.0,3783077.0,11993.0,40,Oklahoma,OK
2009,4136.0,2386.0,711.0,3097.0,1750.0,7465.0,9215.0,3788161.0,12312.0,40,Oklahoma,OK
2010,4123.0,2414.0,586.0,3000.0,1709.0,7415.0,9124.0,3901822.0,12124.0,40,Oklahoma,OK
2011,4724.0,2711.0,613.0,3324.0,2013.0,8046.0,10059.0,4340065.0,13383.0,40,Oklahoma,OK
2012,4856.0,2641.0,629.0,3270.0,2215.0,7976.0,10191.0,4208024.0,13461.0,40,Oklahoma,OK
2013,4493.0,2443.0,639.0,3082.0,2050.0,7485.0,9535.0,4034927.0,12617.0,40,Oklahoma,OK
2014,4437.0,2444.0,600.0,3044.0,1993.0,7542.0,9535.0,3981734.0,12579.0,40,Oklahoma,OK
2015,4583.0,2558.0,629.0,3187.0,2025.0,7952.0,9977.0,4068796.0,13164.0,40,Oklahoma,OK
2016,4512.0,2609.0,753.0,3362.0,1903.0,8330.0,10233.0,4113120.0,13595.0,40,Oklahoma,OK
2017,4168.0,2451.0,729.0,3180.0,1717.0,8160.0,9877.0,3990331.0,13057.0,40,Oklahoma,OK
2018,4146.0,2523.0,787.0,3310.0,1623.0,8159.0,9782.0,3991035.0,13092.0,40,Oklahoma,OK
1985,1331.0,1124.0,199.0,1323.0,207.0,4058.0,4265.0,2705468.0,5588.0,41,Oregon,OR
1986,1383.0,1164.0,226.0,1390.0,219.0,4033.0,4252.0,2716601.0,5642.0,41,Oregon,OR
1987,1372.0,1123.0,255.0,1378.0,249.0,4056.0,4305.0,2743106.0,5683.0,41,Oregon,OR
1988,1476.0,1229.0,261.0,1490.0,247.0,4178.0,4425.0,2760232.0,5915.0,41,Oregon,OR
1989,1409.0,1191.0,284.0,1475.0,218.0,4331.0,4549.0,2839984.0,6024.0,41,Oregon,OR
1990,1522.0,1259.0,307.0,1566.0,263.0,4417.0,4680.0,2864558.0,6246.0,41,Oregon,OR
1991,1511.0,1224.0,315.0,1539.0,287.0,4477.0,4764.0,3013348.0,6303.0,41,Oregon,OR
1992,1527.0,1258.0,333.0,1591.0,269.0,4423.0,4692.0,3005047.0,6283.0,41,Oregon,OR
1993,1558.0,1261.0,369.0,1630.0,297.0,4483.0,4780.0,3061194.0,6410.0,41,Oregon,OR
1994,1593.0,1297.0,420.0,1717.0,296.0,4688.0,4984.0,3118829.0,6701.0,41,Oregon,OR
1995,2035.0,1605.0,585.0,2190.0,430.0,5625.0,6055.0,3174677.0,8245.0,41,Oregon,OR
1996,1957.0,1552.0,453.0,2005.0,405.0,4954.0,5359.0,3291193.0,7364.0,41,Oregon,OR
1997,1971.0,1521.0,477.0,1998.0,450.0,4989.0,5439.0,3336208.0,7437.0,41,Oregon,OR
1998,2126.0,1614.0,474.0,2088.0,512.0,4998.0,5510.0,3316702.0,7598.0,41,Oregon,OR
1999,2093.0,1620.0,533.0,2153.0,473.0,5152.0,5625.0,3388729.0,7778.0,41,Oregon,OR
2000,2173.0,1662.0,544.0,2206.0,511.0,5217.0,5728.0,3513113.0,7934.0,41,Oregon,OR
2001,2305.0,1794.0,559.0,2353.0,511.0,5354.0,5865.0,3677796.0,8218.0,41,Oregon,OR
2002,2196.0,1735.0,585.0,2320.0,461.0,5447.0,5908.0,3778086.0,8228.0,41,Oregon,OR
2003,2276.0,1825.0,573.0,2398.0,451.0,5587.0,6038.0,4036146.0,8436.0,41,Oregon,OR
2004,2284.0,1741.0,558.0,2299.0,543.0,5218.0,5761.0,3798934.0,8060.0,41,Oregon,OR
2005,2296.0,1775.0,574.0,2349.0,521.0,5391.0,5912.0,3888750.0,8261.0,41,Oregon,OR
2006,3284.0,2078.0,564.0,2642.0,1206.0,5285.0,6491.0,3750459.0,9133.0,41,Oregon,OR
2007,4493.0,2653.0,674.0,3327.0,1840.0,6195.0,8035.0,3797589.0,11362.0,41,Oregon,OR
2008,4772.0,2782.0,667.0,3449.0,1990.0,6189.0,8179.0,3944325.0,11628.0,41,Oregon,OR
2009,4632.0,2652.0,639.0,3291.0,1980.0,6277.0,8257.0,3883961.0,11548.0,41,Oregon,OR
2010,4506.0,2601.0,657.0,3258.0,1905.0,6376.0,8281.0,3891978.0,11539.0,41,Oregon,OR
2011,9676.0,5660.0,11672.0,17332.0,4016.0,11419.0,15435.0,4043978.0,32767.0,41,Oregon,OR
2012,4338.0,2463.0,639.0,3102.0,1875.0,6369.0,8244.0,4002164.0,11346.0,41,Oregon,OR
2013,4680.0,2680.0,666.0,3346.0,2000.0,6753.0,8753.0,4394862.0,12099.0,41,Oregon,OR
2014,5185.0,3018.0,737.0,3755.0,2167.0,7265.0,9432.0,4220492.0,13187.0,41,Oregon,OR
2015,5294.0,3134.0,949.0,4083.0,2160.0,8633.0,10793.0,5644994.0,14876.0,41,Oregon,OR
2016,4633.0,2663.0,721.0,3384.0,1970.0,7220.0,9190.0,4407424.0,12574.0,41,Oregon,OR
2017,3965.0,2293.0,718.0,3011.0,1672.0,6065.0,7737.0,4276423.0,10748.0,41,Oregon,OR
2018,4158.0,2383.0,701.0,3084.0,1775.0,5917.0,7692.0,4328893.0,10776.0,41,Oregon,OR
1985,3611.0,2042.0,1087.0,3129.0,1569.0,21641.0,23210.0,12101429.0,26339.0,42,Pennsylvania,PA
1986,3582.0,2043.0,1176.0,3219.0,1539.0,21369.0,22908.0,12211542.0,26127.0,42,Pennsylvania,PA
1987,3887.0,2227.0,1322.0,3549.0,1660.0,21099.0,22759.0,12287271.0,26308.0,42,Pennsylvania,PA
1988,3887.0,2252.0,1392.0,3644.0,1635.0,20566.0,22201.0,12399175.0,25845.0,42,Pennsylvania,PA
1989,4015.0,2333.0,1577.0,3910.0,1682.0,20740.0,22422.0,12452069.0,26332.0,42,Pennsylvania,PA
1990,4059.0,2412.0,1781.0,4193.0,1647.0,21248.0,22895.0,12268767.0,27088.0,42,Pennsylvania,PA
1991,4522.0,2689.0,1821.0,4510.0,1833.0,21264.0,23097.0,12344828.0,27607.0,42,Pennsylvania,PA
1992,4031.0,2388.0,1856.0,4244.0,1643.0,21389.0,23032.0,12407623.0,27276.0,42,Pennsylvania,PA
1993,3804.0,2369.0,1928.0,4297.0,1435.0,21408.0,22843.0,12440110.0,27140.0,42,Pennsylvania,PA
1994,4026.0,2524.0,1979.0,4503.0,1502.0,21845.0,23347.0,12456515.0,27850.0,42,Pennsylvania,PA
1995,4189.0,2643.0,2147.0,4790.0,1546.0,22013.0,23559.0,12478797.0,28349.0,42,Pennsylvania,PA
1996,4236.0,2682.0,2290.0,4972.0,1554.0,22098.0,23652.0,12454953.0,28624.0,42,Pennsylvania,PA
1997,4279.0,2757.0,2424.0,5181.0,1522.0,22253.0,23775.0,12417352.0,28956.0,42,Pennsylvania,PA
1998,4323.0,2788.0,2638.0,5426.0,1535.0,22496.0,24031.0,12432055.0,29457.0,42,Pennsylvania,PA
1999,4542.0,2910.0,2740.0,5650.0,1632.0,23120.0,24752.0,12422113.0,30402.0,42,Pennsylvania,PA
2000,4653.0,2983.0,2799.0,5782.0,1670.0,23062.0,24732.0,12822219.0,30514.0,42,Pennsylvania,PA
2001,4735.0,3013.0,2793.0,5806.0,1722.0,23181.0,24903.0,12815044.0,30709.0,42,Pennsylvania,PA
2002,4932.0,3080.0,2823.0,5903.0,1852.0,23658.0,25510.0,12859638.0,31413.0,42,Pennsylvania,PA
2003,4870.0,3097.0,2804.0,5901.0,1773.0,23645.0,25418.0,12888020.0,31319.0,42,Pennsylvania,PA
2004,4875.0,3070.0,2816.0,5886.0,1805.0,23557.0,25362.0,12949082.0,31248.0,42,Pennsylvania,PA
2005,4985.0,3109.0,2766.0,5875.0,1876.0,23699.0,25575.0,12970259.0,31450.0,42,Pennsylvania,PA
2006,4985.0,3116.0,2796.0,5912.0,1869.0,24042.0,25911.0,13007252.0,31823.0,42,Pennsylvania,PA
2007,5060.0,3172.0,2811.0,5983.0,1888.0,24576.0,26464.0,12977687.0,32447.0,42,Pennsylvania,PA
2008,5079.0,3166.0,2811.0,5977.0,1913.0,24325.0,26238.0,12990337.0,32215.0,42,Pennsylvania,PA
2009,4988.0,3162.0,2763.0,5925.0,1826.0,24533.0,26359.0,13188116.0,32284.0,42,Pennsylvania,PA
2010,4742.0,3101.0,2757.0,5858.0,1641.0,24578.0,26219.0,13292628.0,32077.0,42,Pennsylvania,PA
2011,5773.0,3634.0,2758.0,6392.0,2139.0,24767.0,26906.0,13336187.0,33298.0,42,Pennsylvania,PA
2012,5058.0,3143.0,2658.0,5801.0,1915.0,24080.0,25995.0,13498837.0,31796.0,42,Pennsylvania,PA
2013,5054.0,3194.0,2638.0,5832.0,1860.0,23911.0,25771.0,13593562.0,31603.0,42,Pennsylvania,PA
2014,5192.0,3209.0,2652.0,5861.0,1983.0,24274.0,26257.0,13538815.0,32118.0,42,Pennsylvania,PA
2015,5333.0,3261.0,2646.0,5907.0,2072.0,24270.0,26342.0,13575133.0,32249.0,42,Pennsylvania,PA
2016,5974.0,3977.0,2629.0,6606.0,1997.0,24003.0,26000.0,13588521.0,32606.0,42,Pennsylvania,PA
2017,4918.0,2960.0,2619.0,5579.0,1958.0,23225.0,25183.0,13602067.0,30762.0,42,Pennsylvania,PA
2018,3701.0,2409.0,2642.0,5051.0,1292.0,22863.0,24155.0,13602353.0,29206.0,42,Pennsylvania,PA
1985,429.0,206.0,47.0,253.0,223.0,2055.0,2278.0,972526.0,2531.0,44,Rhode Island,RI
1986,432.0,212.0,54.0,266.0,220.0,2053.0,2273.0,979561.0,2539.0,44,Rhode Island,RI
1987,457.0,231.0,59.0,290.0,226.0,2120.0,2346.0,990693.0,2636.0,44,Rhode Island,RI
1988,470.0,243.0,68.0,311.0,227.0,2140.0,2367.0,999739.0,2678.0,44,Rhode Island,RI
1989,478.0,246.0,74.0,320.0,232.0,2167.0,2399.0,1002916.0,2719.0,44,Rhode Island,RI
1990,532.0,246.0,91.0,337.0,286.0,2185.0,2471.0,1008925.0,2808.0,44,Rhode Island,RI
1991,522.0,274.0,96.0,370.0,248.0,2173.0,2421.0,1009463.0,2791.0,44,Rhode Island,RI
1992,491.0,256.0,104.0,360.0,235.0,2145.0,2380.0,1010468.0,2740.0,44,Rhode Island,RI
1993,518.0,276.0,107.0,383.0,242.0,2167.0,2409.0,1005587.0,2792.0,44,Rhode Island,RI
1994,542.0,279.0,117.0,396.0,263.0,2234.0,2497.0,1002570.0,2893.0,44,Rhode Island,RI
1995,552.0,292.0,125.0,417.0,260.0,2217.0,2477.0,995440.0,2894.0,44,Rhode Island,RI
1996,536.0,297.0,128.0,425.0,239.0,2217.0,2456.0,995440.0,2881.0,44,Rhode Island,RI
1997,531.0,285.0,137.0,422.0,246.0,2249.0,2495.0,992423.0,2917.0,44,Rhode Island,RI
1998,606.0,328.0,138.0,466.0,278.0,2262.0,2540.0,994135.0,3006.0,44,Rhode Island,RI
1999,648.0,362.0,141.0,503.0,286.0,2259.0,2545.0,997138.0,3048.0,44,Rhode Island,RI
2000,669.0,360.0,148.0,508.0,309.0,2311.0,2620.0,1054364.0,3128.0,44,Rhode Island,RI
2001,635.0,346.0,155.0,501.0,289.0,2293.0,2582.0,1065026.0,3083.0,44,Rhode Island,RI
2002,641.0,355.0,163.0,518.0,286.0,2331.0,2617.0,1075893.0,3135.0,44,Rhode Island,RI
2003,638.0,347.0,171.0,518.0,291.0,2344.0,2635.0,1082476.0,3153.0,44,Rhode Island,RI
2004,957.0,514.0,241.0,755.0,443.0,3458.0,3901.0,1730885.0,4656.0,44,Rhode Island,RI
2005,659.0,351.0,181.0,532.0,308.0,2385.0,2693.0,1082452.0,3225.0,44,Rhode Island,RI
2006,666.0,355.0,183.0,538.0,311.0,2387.0,2698.0,1073858.0,3236.0,44,Rhode Island,RI
2007,671.0,363.0,188.0,551.0,308.0,2412.0,2720.0,1071645.0,3271.0,44,Rhode Island,RI
2008,661.0,362.0,182.0,544.0,299.0,2410.0,2709.0,1056952.0,3253.0,44,Rhode Island,RI
2009,641.0,351.0,186.0,537.0,290.0,2377.0,2667.0,1059442.0,3204.0,44,Rhode Island,RI
2010,630.0,344.0,184.0,528.0,286.0,2363.0,2649.0,1058992.0,3177.0,44,Rhode Island,RI
2011,605.0,341.0,184.0,525.0,264.0,2315.0,2579.0,1057719.0,3104.0,44,Rhode Island,RI
2012,596.0,339.0,177.0,516.0,257.0,2300.0,2557.0,1062797.0,3073.0,44,Rhode Island,RI
2013,626.0,349.0,185.0,534.0,277.0,2258.0,2535.0,1058087.0,3069.0,44,Rhode Island,RI
2014,633.0,368.0,194.0,562.0,265.0,2312.0,2577.0,1061770.0,3139.0,44,Rhode Island,RI
2015,628.0,364.0,183.0,547.0,264.0,2267.0,2531.0,1062954.0,3078.0,44,Rhode Island,RI
2016,633.0,369.0,184.0,553.0,264.0,2294.0,2558.0,1063042.0,3111.0,44,Rhode Island,RI
2017,646.0,386.0,196.0,582.0,260.0,2315.0,2575.0,1066209.0,3157.0,44,Rhode Island,RI
2018,619.0,374.0,198.0,572.0,245.0,2296.0,2541.0,1063854.0,3113.0,44,Rhode Island,RI
1985,1451.0,1024.0,323.0,1347.0,427.0,5379.0,5806.0,3411276.0,7153.0,45,South Carolina,SC
1986,1527.0,1094.0,376.0,1470.0,433.0,5620.0,6053.0,3443321.0,7523.0,45,South Carolina,SC
1987,1764.0,1196.0,399.0,1595.0,568.0,5746.0,6314.0,3492186.0,7909.0,45,South Carolina,SC
1988,1786.0,1270.0,451.0,1721.0,516.0,5898.0,6414.0,3561276.0,8135.0,45,South Carolina,SC
1989,1902.0,1327.0,464.0,1791.0,575.0,6151.0,6726.0,3580250.0,8517.0,45,South Carolina,SC
1990,2095.0,1458.0,465.0,1923.0,637.0,6458.0,7095.0,3555097.0,9018.0,45,South Carolina,SC
1991,2109.0,1537.0,582.0,2119.0,572.0,7274.0,7846.0,3666282.0,9965.0,45,South Carolina,SC
1992,2396.0,1630.0,586.0,2216.0,766.0,7196.0,7962.0,3685979.0,10178.0,45,South Carolina,SC
1993,2433.0,1643.0,631.0,2274.0,790.0,7326.0,8116.0,3729907.0,10390.0,45,South Carolina,SC
1994,2543.0,1577.0,617.0,2194.0,966.0,7544.0,8510.0,3749855.0,10704.0,45,South Carolina,SC
1995,3023.0,2150.0,822.0,2972.0,873.0,8944.0,9817.0,4131534.0,12789.0,45,South Carolina,SC
1996,2824.0,1822.0,763.0,2585.0,1002.0,7906.0,8908.0,3780429.0,11493.0,45,South Carolina,SC
1997,2745.0,1827.0,847.0,2674.0,918.0,8295.0,9213.0,3843288.0,11887.0,45,South Carolina,SC
1998,3045.0,2057.0,991.0,3048.0,988.0,8731.0,9719.0,3913371.0,12767.0,45,South Carolina,SC
1999,3956.0,2478.0,1030.0,3508.0,1478.0,8933.0,10411.0,3946364.0,13919.0,45,South Carolina,SC
2000,3337.0,2303.0,1112.0,3415.0,1034.0,10165.0,11199.0,4075438.0,14614.0,45,South Carolina,SC
2001,3621.0,2431.0,1167.0,3598.0,1190.0,10318.0,11508.0,4208820.0,15106.0,45,South Carolina,SC
2002,4045.0,2531.0,1171.0,3702.0,1514.0,10064.0,11578.0,4153020.0,15280.0,45,South Carolina,SC
2003,3983.0,2524.0,1174.0,3698.0,1459.0,9956.0,11415.0,4168818.0,15113.0,45,South Carolina,SC
2004,4377.0,2794.0,1220.0,4014.0,1583.0,10613.0,12196.0,4218953.0,16210.0,45,South Carolina,SC
2005,4373.0,2722.0,1288.0,4010.0,1651.0,10794.0,12445.0,4283275.0,16455.0,45,South Carolina,SC
2006,4120.0,2647.0,1343.0,3990.0,1473.0,10806.0,12279.0,4365312.0,16269.0,45,South Carolina,SC
2007,4309.0,2802.0,1357.0,4159.0,1507.0,10925.0,12432.0,4432638.0,16591.0,45,South Carolina,SC
2008,4323.0,2798.0,1357.0,4155.0,1525.0,11301.0,12826.0,4512254.0,16981.0,45,South Carolina,SC
2009,4219.0,2751.0,1313.0,4064.0,1468.0,10935.0,12403.0,4605778.0,16467.0,45,South Carolina,SC
2010,4279.0,2721.0,1357.0,4078.0,1558.0,11072.0,12630.0,4656886.0,16708.0,45,South Carolina,SC
2011,4510.0,2832.0,1464.0,4296.0,1678.0,11773.0,13451.0,4712996.0,17747.0,45,South Carolina,SC
2012,5151.0,3105.0,1369.0,4474.0,2046.0,11239.0,13285.0,4765076.0,17759.0,45,South Carolina,SC
2013,4162.0,2657.0,1548.0,4205.0,1505.0,12205.0,13710.0,4841102.0,17915.0,45,South Carolina,SC
2014,4004.0,2525.0,1411.0,3936.0,1479.0,11037.0,12516.0,4953761.0,16452.0,45,South Carolina,SC
2015,4973.0,2973.0,1480.0,4453.0,2000.0,11809.0,13809.0,4996301.0,18262.0,45,South Carolina,SC
2016,5148.0,3095.0,1516.0,4611.0,2053.0,11705.0,13758.0,5000806.0,18369.0,45,South Carolina,SC
2017,3579.0,2110.0,1275.0,3385.0,1469.0,7864.0,9333.0,5067266.0,12718.0,45,South Carolina,SC
2018,4157.0,2711.0,1774.0,4485.0,1446.0,10910.0,12356.0,5108109.0,16841.0,45,South Carolina,SC
1985,327.0,197.0,45.0,242.0,130.0,899.0,1029.0,720413.0,1271.0,46,South Dakota,SD
1986,332.0,187.0,48.0,235.0,145.0,913.0,1058.0,720397.0,1293.0,46,South Dakota,SD
1987,382.0,196.0,42.0,238.0,186.0,891.0,1077.0,723988.0,1315.0,46,South Dakota,SD
1988,397.0,217.0,40.0,257.0,180.0,889.0,1069.0,730011.0,1326.0,46,South Dakota,SD
1989,350.0,234.0,42.0,276.0,116.0,906.0,1022.0,729630.0,1298.0,46,South Dakota,SD
1990,436.0,242.0,53.0,295.0,194.0,938.0,1132.0,704888.0,1427.0,46,South Dakota,SD
1991,417.0,246.0,54.0,300.0,171.0,986.0,1157.0,711971.0,1457.0,46,South Dakota,SD
1992,399.0,231.0,63.0,294.0,168.0,1024.0,1192.0,745533.0,1486.0,46,South Dakota,SD
1993,422.0,229.0,49.0,278.0,193.0,1021.0,1214.0,723969.0,1492.0,46,South Dakota,SD
1994,549.0,295.0,43.0,338.0,254.0,1033.0,1287.0,730043.0,1625.0,46,South Dakota,SD
1995,564.0,291.0,47.0,338.0,273.0,1077.0,1350.0,740602.0,1688.0,46,South Dakota,SD
1996,603.0,326.0,49.0,375.0,277.0,1096.0,1373.0,743647.0,1748.0,46,South Dakota,SD
1997,614.0,327.0,51.0,378.0,287.0,1101.0,1388.0,748154.0,1766.0,46,South Dakota,SD
1998,605.0,328.0,54.0,382.0,277.0,1124.0,1401.0,751070.0,1783.0,46,South Dakota,SD
1999,617.0,320.0,57.0,377.0,297.0,1159.0,1456.0,743276.0,1833.0,46,South Dakota,SD
2000,680.0,383.0,71.0,454.0,297.0,1325.0,1622.0,892293.0,2076.0,46,South Dakota,SD
2001,790.0,461.0,76.0,537.0,329.0,1332.0,1661.0,879622.0,2198.0,46,South Dakota,SD
2002,810.0,450.0,72.0,522.0,360.0,1318.0,1678.0,864773.0,2200.0,46,South Dakota,SD
2003,750.0,398.0,78.0,476.0,352.0,1250.0,1602.0,790996.0,2078.0,46,South Dakota,SD
2004,967.0,524.0,112.0,636.0,443.0,1621.0,2064.0,1037079.0,2700.0,46,South Dakota,SD
2005,1031.0,572.0,96.0,668.0,459.0,1586.0,2045.0,975882.0,2713.0,46,South Dakota,SD
2006,989.0,539.0,98.0,637.0,450.0,1431.0,1881.0,891668.0,2518.0,46,South Dakota,SD
2007,840.0,482.0,104.0,586.0,358.0,1422.0,1780.0,879248.0,2366.0,46,South Dakota,SD
2008,849.0,504.0,86.0,590.0,345.0,1410.0,1755.0,870399.0,2345.0,46,South Dakota,SD
2009,862.0,505.0,89.0,594.0,357.0,1425.0,1782.0,851167.0,2376.0,46,South Dakota,SD
2010,912.0,523.0,100.0,623.0,389.0,1458.0,1847.0,869545.0,2470.0,46,South Dakota,SD
2011,1291.0,731.0,104.0,835.0,560.0,1469.0,2029.0,862783.0,2864.0,46,South Dakota,SD
2012,1190.0,682.0,108.0,790.0,508.0,1517.0,2025.0,868319.0,2815.0,46,South Dakota,SD
2013,1126.0,631.0,101.0,732.0,495.0,1465.0,1960.0,889111.0,2692.0,46,South Dakota,SD
2014,1245.0,698.0,110.0,808.0,547.0,1585.0,2132.0,890914.0,2940.0,46,South Dakota,SD
2015,1246.0,692.0,116.0,808.0,554.0,1635.0,2189.0,904563.0,2997.0,46,South Dakota,SD
2016,1315.0,631.0,116.0,747.0,684.0,1637.0,2321.0,915036.0,3068.0,46,South Dakota,SD
2017,1327.0,752.0,153.0,905.0,575.0,1690.0,2265.0,920420.0,3170.0,46,South Dakota,SD
2018,1248.0,656.0,156.0,812.0,592.0,1623.0,2215.0,925617.0,3027.0,46,South Dakota,SD
1985,3194.0,1945.0,470.0,2415.0,1249.0,7856.0,9105.0,4775964.0,11520.0,47,Tennessee,TN
1986,3386.0,2114.0,497.0,2611.0,1272.0,7964.0,9236.0,4819521.0,11847.0,47,Tennessee,TN
1987,3675.0,2138.0,531.0,2669.0,1537.0,8263.0,9800.0,4871746.0,12469.0,47,Tennessee,TN
1988,3814.0,2159.0,633.0,2792.0,1655.0,8519.0,10174.0,4935903.0,12966.0,47,Tennessee,TN
1989,3824.0,2233.0,725.0,2958.0,1591.0,8996.0,10587.0,4956954.0,13545.0,47,Tennessee,TN
1990,4400.0,2724.0,766.0,3490.0,1676.0,9053.0,10729.0,4892545.0,14219.0,47,Tennessee,TN
1991,4720.0,2790.0,753.0,3543.0,1930.0,8994.0,10924.0,4968596.0,14467.0,47,Tennessee,TN
1992,4908.0,2832.0,767.0,3599.0,2076.0,9135.0,11211.0,5039817.0,14810.0,47,Tennessee,TN
1993,4886.0,2888.0,860.0,3748.0,1998.0,9389.0,11387.0,5114594.0,15135.0,47,Tennessee,TN
1994,5427.0,3150.0,883.0,4033.0,2277.0,9812.0,12089.0,5341876.0,16122.0,47,Tennessee,TN
1995,5677.0,3154.0,919.0,4073.0,2523.0,9867.0,12390.0,5379528.0,16463.0,47,Tennessee,TN
1996,5976.0,3452.0,1029.0,4481.0,2524.0,10631.0,13155.0,5515924.0,17636.0,47,Tennessee,TN
1997,6893.0,4026.0,1291.0,5317.0,2867.0,13922.0,16789.0,6680771.0,22106.0,47,Tennessee,TN
1998,9891.0,5086.0,1516.0,6602.0,4805.0,14966.0,19771.0,7108055.0,26373.0,47,Tennessee,TN
